,FA1,FA2,FA3,FA4,FA5
3069,534.5192808,575.9146353,657.0412707,571.6899246,594.6313331
3070,663.8745369,444.2854262,635.9032783,383.7560905,309.9463438
3071,650.8509679,382.4180688,549.3923206,415.0959762,525.3993645
3072,430.3829264,606.5378396,586.4381723,487.19266,672.5938414
3073,586.445923,569.6515922,681.3831137,519.50734,198.9639396
3074,473.6292989,639.4743186,638.4978812,538.8516911,470.4700352
3075,439.2816114,642.9567076,526.9260099,491.7641256,644.2599016
3076,653.7125773,404.1706933,529.9279005,222.8330599,489.4616959
3077,527.9575262,586.1188094,622.916523,564.7015317,505.6134375
3078,593.1703587,562.8780014,589.4280058,500.5743082,449.6569486
3079,631.142698,394.1467529,581.7852459,476.7566386,597.5329606
3080,495.927562,636.9618576,614.1032244,627.9839623,468.0621143
3081,616.8672218,436.0624297,559.1823835,356.9428892,658.4214031
3082,584.6454614,571.2907466,611.7957377,434.5764394,506.4228958
3083,651.9299266,485.235804,626.1830914,325.1898523,274.4923569
3084,534.5198856,636.4810936,600.7101345,356.1283133,237.4873493
3085,328.4177587,326.6919475,739.5648234,431.0769972,560.5661878
3086,540.7627007,606.7520173,606.5156934,386.957929,471.3341413
3087,573.6074003,600.5067842,646.5019663,370.1555134,319.4307225
3088,287.0849954,325.4572011,732.8647749,420.0233732,528.3493462
3089,519.8454711,613.3918038,630.2716521,550.6143296,466.9361343
3090,309.5318275,311.122071,713.6377728,356.1297503,577.1844126
3091,552.2365797,587.856021,628.5422974,541.6971796,551.1140818
3092,528.5438081,606.2294081,554.960285,440.3176795,535.1422849
3093,552.4307314,521.2550042,624.2275406,599.3648876,700.2083326
3094,645.2724272,448.2990635,631.571081,566.2556989,316.8175722
3095,297.4753779,343.9865263,695.3814454,382.3358017,547.3536911
3096,602.758268,510.9551452,659.0729294,595.9548196,353.7513115
3097,325.9348387,304.9342988,711.8557197,428.3337781,496.661662
3098,580.6758645,585.6116769,644.392164,440.5604668,330.0047751
3099,588.6516254,566.1819613,614.1946292,516.0106131,444.0973452
3100,663.296991,443.9822746,576.8928147,510.1297244,252.7976812
3101,665.3878897,335.4212072,561.8817173,492.3272244,406.1676842
3102,569.7929331,555.6362717,604.1176256,491.0301322,604.1021219
3103,582.2613557,465.8159887,605.248188,644.3867727,427.2638073
3104,558.2725239,583.8703329,606.6182765,440.5279542,532.1767648
3105,629.2249666,418.3062911,593.2780752,529.6897349,541.2384401
3106,286.5057686,328.0608854,743.3652321,466.2562874,552.3408669
3107,665.8269755,443.7335906,572.8811927,455.560886,209.9312471
3108,553.6403688,593.4855409,644.0339387,556.6984175,504.2773667
3109,432.8959357,668.2071568,560.9474783,306.6926186,465.3269106
3110,584.5104323,571.772723,602.6839296,542.7963637,497.7503714
3111,641.7838553,458.7821393,599.5241214,532.1611048,333.9363536
3112,578.1230637,557.7435834,621.856346,407.1444249,517.3268148
3113,499.9329915,613.3747256,580.6221783,396.4710646,489.6455279
3114,543.3179726,601.3726242,639.7801783,452.0352302,451.6266536
3115,610.9150893,483.8167685,573.3434865,565.7039947,525.1064551
3116,560.9372896,606.4874252,643.0685382,570.9090807,392.508452
3117,669.606102,413.8259678,546.1501445,179.19025,300.0106079
3118,282.4420178,320.2211251,716.8373291,566.7368105,399.990451
3119,577.5316163,571.3888183,624.6763186,564.3656375,473.1149109
3120,491.6149233,618.6557625,609.824257,331.3858504,469.4015777
3121,628.8313178,409.7165211,566.5073656,391.7309011,652.2086434
3122,643.9041141,344.0723185,499.7994388,286.4836443,533.0048054
3123,635.6226536,404.1059293,576.3360667,294.1445447,614.9359485
3124,546.918816,597.0938188,593.0954292,463.7059679,527.1883363
3125,283.7489523,341.0830816,721.2394644,434.8678236,497.0136191
3126,609.1285998,478.8769433,570.5782095,528.7778908,491.1227881
3127,533.5263064,604.7695745,619.1540891,568.5487576,547.6776667
3128,643.1415138,484.4220043,601.5999779,488.1774172,257.436019
3129,619.3534865,449.3435818,653.8912804,623.6655162,329.3259094
3130,426.9600995,654.1863832,510.40803,378.4930544,536.9954454
3131,480.3342681,631.2708953,637.3264592,446.2375267,485.8777598
3132,653.8704032,378.7477898,530.5842114,241.429178,502.2166321
3133,555.5468923,598.8438336,690.0639212,545.9080332,439.5518636
3134,552.6143883,584.1111869,655.5020568,580.2664404,401.8629066
3135,569.5901424,586.1033868,647.7046281,539.9584078,336.1201096
3136,622.8296711,560.2728661,624.3504852,451.367132,216.2610303
3137,626.6309685,462.7571475,571.8786316,370.4527266,534.7662173
3138,442.7149431,628.07141,537.4973631,484.5529204,655.7913711
3139,489.1094803,609.2421555,658.5408221,407.9683894,552.0836699
3140,677.7936384,335.0165912,560.6177478,451.3867077,345.669201
3141,621.4135015,561.1411145,683.104722,445.603377,208.7249632
3142,631.9188784,424.844071,579.6882271,265.0000906,482.6503661
3143,470.1565624,648.816882,552.5706228,353.7867258,540.4677668
3144,588.6009389,530.1353404,653.9561584,684.2985962,303.8306556
3145,462.9135247,622.8562033,550.0241159,520.7267703,559.2651624
3146,673.5878505,387.5931323,529.7159723,357.773721,424.2149488
3147,626.8104679,476.8721275,587.2298735,595.4325966,352.7971703
3148,650.0976548,377.9411444,589.2261817,655.3797972,343.4113252
3149,435.4075315,662.8607408,524.9432272,248.7529846,383.9555322
3150,299.2151536,317.2516678,667.0383453,453.7185172,550.6903552
3151,288.8512393,334.8351901,682.599472,426.7150088,510.1504853
3152,260.2151139,344.3368364,700.2769509,568.8350747,538.9319148
3153,267.1934858,315.5928355,691.008228,464.5837317,581.4351408
3154,528.0839709,592.2463027,598.5389056,554.9494758,515.0666817
3155,593.8104654,616.9425383,625.8300976,478.4955024,357.9511492
3156,313.0457423,343.6278294,729.159515,329.9564848,475.3361746
3157,292.2544559,352.8601904,784.3580751,566.5537946,467.9387395
3158,441.6341791,642.0571887,574.7302259,483.3127773,558.9665765
3159,284.1612189,343.8083956,738.2216224,496.475578,526.0700162
3160,282.7150703,340.0056742,787.974458,521.8571696,564.414474
3161,642.7264886,392.3477823,562.6102399,278.0168042,485.1976372
3162,564.4671887,594.5450254,663.1988045,569.6093867,352.505545
3163,308.4812114,325.6488112,705.5620669,445.567636,497.8871235
3164,627.9874506,551.6953135,678.0681765,436.6951813,358.4704529
3165,511.7149029,619.3520278,626.551438,470.4984342,408.7546178
3166,643.2301554,428.1951071,617.8687705,358.5679936,532.3924386
3167,603.6501431,537.6747416,637.5361491,530.0545588,350.7889613
3168,656.4183461,476.7185084,616.2911334,496.6592522,89.79962234
3169,557.9310072,593.2149516,646.6706343,505.5284205,356.1700378
3170,522.2643482,601.7874758,626.698625,580.1610741,585.9399961
3171,644.7614889,441.0194851,698.8981676,552.1042069,216.6714639
3172,514.5836725,632.2321594,698.3142059,402.4777638,422.2263782
3173,665.6481395,386.3850259,533.0308242,162.7262651,297.5518151
3174,612.7441245,533.9162424,632.7397497,607.1512496,164.5862337
3175,577.019466,591.8981336,624.5411815,456.4099342,349.8664581
3176,636.8447284,489.3573005,648.4066361,463.9740865,335.3678683
3177,276.6872403,340.4414429,721.1848491,421.5706162,582.5616571
3178,628.4449495,521.6700932,654.2660715,501.7735757,164.3946493
3179,571.4560145,588.4950093,655.736797,476.1689766,459.5099351
3180,647.07127,363.6553905,459.1380333,424.2935446,586.965315
3181,593.8655081,405.8475356,524.523062,603.4753152,443.8700375
3182,627.1844292,384.5975101,459.7981216,576.4430412,501.7956368
3183,453.1594463,649.7535309,572.9946154,418.3110137,566.7683438
3184,539.5348335,573.2320809,537.9832831,530.2201864,609.8111963
3185,606.9956571,389.1225354,521.1408439,604.8264126,605.5018447
3186,605.2974989,411.3587671,485.6763011,578.8643265,552.3124572
3187,511.1205676,623.8728188,529.0758253,402.5623702,505.4518644
3188,468.7322985,624.2207709,592.6440058,656.2583114,639.5195042
3189,568.0898758,414.2115283,520.4042996,649.5451645,678.265534
3190,632.8201418,393.4675997,519.5229621,397.8477734,544.9520476
3191,588.8986245,439.69473,492.8252987,591.6436601,709.813053
3192,540.5576177,525.4004133,453.3636511,574.0056558,591.3387024
3193,422.9639034,627.6243932,477.1640417,423.3646875,654.1904776
3194,541.7222538,587.3583752,498.5344282,415.5895141,613.9400228
3195,615.9810992,466.6737303,528.0046751,571.1573243,422.0595078
3196,597.2955493,429.9514692,487.3485577,584.1508974,513.8679075
3197,624.9261403,507.177866,580.9345842,481.0293701,369.5592011
3198,603.1892927,366.1224904,446.1103502,330.3074793,682.4306328
3199,600.3439979,475.9046473,498.6397723,617.5705562,513.6405327
3200,622.6231586,410.9485216,515.5983374,485.4814021,501.7766673
3201,564.1864399,546.0823194,584.7497537,579.355585,481.3720497
3202,286.5770919,342.7194854,736.7118812,446.6636161,459.8187521
3203,642.1058581,356.9731288,545.1819969,459.2665478,584.9581268
3204,639.303462,365.8617111,538.906723,526.6574693,552.5909964
3205,637.424756,417.8493412,621.0887129,551.3274026,374.9070618
3206,599.985829,487.7165518,639.1745174,616.2624379,428.0959573
3207,585.4466325,482.8483629,570.1326933,735.6986462,352.9074379
3208,596.4191522,499.4617549,567.4956545,587.5001458,318.5247611
3209,508.4024815,621.8364496,598.5117758,443.4559944,537.7553558
3210,541.7362788,588.9927276,618.1129185,557.2220068,507.9806113
3211,513.3241924,616.6867745,598.437871,479.879067,436.5243724
3212,524.705068,612.4571193,600.921579,574.6735585,383.2652572
3213,480.4920537,630.8416123,632.9468141,543.4601354,366.5256991
3214,526.4354592,618.8798788,587.3880741,485.4352438,442.2125778
3215,512.7727184,608.2213371,633.2425084,522.759566,517.3874285
3216,471.7331363,630.2039721,565.3126778,465.6366077,495.8198164
3217,423.5052093,639.3420418,550.753134,473.7643981,642.8470143
3218,456.4860269,634.3785026,507.2720177,344.3109837,440.2276861
3219,499.380614,603.1976841,556.4693989,281.3187599,388.761637
3220,473.1185989,625.4206595,548.2302717,291.3816929,438.192758
3221,528.6401969,588.0343523,560.2619948,513.6564431,519.4230018
3222,518.1357956,576.0967935,575.9518967,681.8965532,518.1251102
3223,539.2315394,617.1639962,560.632683,531.6697942,395.8777645
3224,505.2891648,610.6615341,582.8984449,483.5097838,439.8651968
3225,461.3032056,595.8885154,566.4613875,602.8217887,606.1267028
3226,635.2041322,414.7130391,486.8722089,441.5802291,539.9001157
3227,606.7876138,389.0065623,484.2835354,604.1871553,587.5139427
3228,634.3162989,364.0004825,514.5811784,461.8662727,600.3102881
3229,637.8056695,389.4456371,612.6487705,623.7614674,626.9653278
3230,586.3333411,604.4439743,546.0133062,396.7917465,303.3840137
3231,597.8015246,492.0001242,620.1306289,569.3771869,360.8405488
3232,602.2210297,469.0058786,577.0261158,670.0770785,381.4096135
3233,519.5390988,611.5219651,600.1151965,454.8422299,451.6317952
3234,593.4827233,535.8330047,647.5683742,562.7766055,476.502601
3235,463.6066053,661.0914435,517.0696254,416.185886,420.8179618
3236,459.881231,628.5327567,583.5757546,413.278565,530.0443747
3237,483.669533,639.6810967,542.8235263,411.0021177,434.2163979
3238,556.7906322,555.4577303,549.4544139,547.2073116,475.5505036
3239,569.9217377,567.6267087,566.2718514,672.8161643,371.8849851
3240,400.727234,661.5189691,444.8110797,414.1193818,462.1653356
3241,502.7525509,615.3445593,536.6908238,636.7801957,476.0946969
3242,528.0154585,574.146876,516.7526765,603.3595135,552.3919529
3243,617.0668212,455.884865,545.9254853,420.0298181,603.7904347
3244,559.3348803,576.1544471,588.2927516,515.0171718,439.4148828
3245,579.8580603,494.8910253,570.9585177,705.5971815,561.033047
3246,629.2120651,410.8746205,496.5407643,476.7282059,542.0254972
3247,603.5830409,397.974034,489.6443193,569.5757089,640.2290689
3248,634.1911924,402.9914443,510.0013329,397.1924773,487.7995854
3249,608.2086725,430.1341801,547.421597,568.6645749,452.2823004
3250,609.1941212,380.4308646,405.6191653,374.9751586,642.1873353
3251,582.8502814,351.9100877,533.3474958,666.6761392,738.6165969
3252,568.0931397,489.8403594,581.9833743,496.7853148,494.7304788
3253,648.258443,398.9608783,517.8093327,450.0374877,548.7325196
3254,604.468087,425.4062337,518.1458071,563.1372038,369.2996633
3255,429.3503107,624.871377,496.1760148,319.9545036,440.5896503
3256,312.6010099,357.8049376,686.2697095,466.7011006,305.8617657
3257,297.7475988,341.1370287,645.4849658,492.5956667,484.947838
3258,425.8958111,676.9131374,509.6133859,449.2823655,524.260848
3259,414.5853193,638.004763,499.6500648,222.2312648,604.7437006
3260,504.9871919,606.4728788,548.2882009,376.345388,425.8881917
3261,456.3711757,642.0116709,473.1004763,543.8966519,479.4952061
3262,592.4963985,429.803075,473.1443503,540.4942933,592.1321013
3263,604.7889095,383.7413664,490.0813307,614.1117109,542.2063466
3264,531.7189791,601.2767227,549.3877982,455.8685788,449.9903664
3265,586.0011056,397.1660177,527.7276683,398.1602345,835.332645
3266,618.8009115,348.0725804,418.5038299,500.5978812,582.256286
3267,556.1886638,541.6103751,582.7593772,607.6221805,433.4706025
3268,503.140518,626.2000483,510.7700486,428.3134098,406.8659174
3269,552.011627,572.2286453,576.908217,512.2503836,551.6903419
3270,546.5534045,596.83403,571.1516078,525.9810464,475.1300597
3271,608.5360302,384.8481685,516.0321143,509.9766692,566.9643683
3272,599.0106315,346.3672905,475.9865707,430.2390752,708.0546698
3273,445.3731069,642.3911456,515.3492978,553.6330656,579.661945
3274,583.2700981,558.9364538,557.4479754,481.228887,372.4247086
3275,544.6704543,609.8559454,581.3220311,447.4275312,337.7291713
3276,580.2227881,436.454188,511.1003677,594.4232438,560.0392013
3277,614.571571,436.4554979,516.2180112,530.8566506,544.9357485
3278,616.2592551,449.731075,542.7993336,530.2098355,531.5574417
3279,593.5824459,490.9560845,571.0966031,604.5286548,493.6931872
3280,426.3078221,657.5318927,527.6220713,348.6678856,570.2161681
3281,524.2313385,620.6079833,572.7802198,490.6621745,603.372579
3282,578.8192524,554.7693747,595.4203682,416.9391772,401.5647787
3283,633.5079988,397.8511198,525.01471,354.3827571,561.3418058
3284,600.8597538,435.3694668,533.1686753,467.1195509,700.1006068
3285,493.8085596,620.9501998,576.7623316,508.1363864,568.7131568
3286,633.9806022,404.9960214,489.9673825,587.5613248,399.9512453
3287,591.3969551,407.2941191,456.7283031,207.8071548,659.4728021
3288,328.7391884,347.7319647,662.9626458,432.9386688,500.3569835
3289,404.3097444,651.888876,491.9573261,359.2454591,598.4589184
3290,638.1854695,364.8573961,512.3924104,490.1846786,563.404585
3291,438.1920958,640.0308597,495.5246378,363.9010495,383.5947841
3292,521.339755,587.1587919,559.904247,566.7313396,539.2507852
3293,478.526455,637.0521637,469.8316966,350.5853465,425.4977767
3294,480.1385603,638.5727971,578.6849148,566.3717462,512.2600582
3295,610.0249371,373.1673941,553.9377563,655.3271864,543.065231
3296,581.8443859,431.6752991,465.2884188,650.5519019,468.1268523
3297,458.0782528,597.7634191,520.0567879,581.319392,684.9044595
3298,548.7761157,540.4565043,559.759585,680.6707186,505.9263242
3299,462.290171,596.0416978,485.2059429,468.4516377,748.007678
3300,466.2009336,599.7201136,541.0483153,693.3610936,586.1764529
3301,611.6344414,409.1524175,499.8646319,611.5886007,438.021126
3302,469.2117718,613.855587,586.8465979,616.8015481,653.6479473
3303,601.5216456,394.2733034,493.4161753,618.2465067,465.8807666
3304,619.7486397,343.8262094,490.5713175,464.4268758,690.6410783
3305,594.8569491,518.5621121,546.1008365,464.6557875,370.488752
3306,591.9731975,399.1459602,512.4840363,611.0678662,657.5638848
3307,406.4750395,646.7019212,538.4519874,500.0820388,651.6154458
3308,607.5872628,443.3313602,503.8248124,745.4478683,279.3775175
3309,598.1760091,399.2509484,515.0883883,589.8095815,552.4601021
3310,619.0828157,360.3271882,465.2523476,424.8989864,600.74079
3311,500.6496631,639.6585496,549.8838914,505.8158915,427.6866881
3312,565.1382077,558.8870357,601.7625307,438.9118863,617.7246289
3313,583.7647228,392.2098808,460.5850852,621.0334715,544.4213394
3314,587.5580421,462.480457,577.9591737,664.7175255,430.6946147
3315,574.6538795,466.9759422,505.4333877,657.1779903,468.4846076
3316,625.2422748,379.7962981,536.0474945,475.6943137,596.1825115
3317,374.6332505,675.9522219,467.283315,425.3668321,504.2004864
3318,276.4005413,373.2242468,666.4109636,487.1448941,570.5963518
3319,593.9997677,428.1419695,548.0616767,712.5251871,469.803394
3320,458.9323508,646.1538454,505.9102981,546.4760143,450.1628255
3321,620.1725592,359.0894641,521.4373438,372.2758463,671.5599514
3322,286.2954398,355.3401947,634.9872009,456.655097,365.3650618
3323,464.9521818,637.4397328,532.9958445,459.2982516,554.2558497
3324,552.2445307,534.7642377,577.0408295,507.3367551,646.2631813
3325,403.3423797,649.489832,537.5576543,408.1269241,610.8324821
3326,601.3904093,458.381984,534.3423368,652.5431414,379.2438682
